#t, p1, p2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, totM_co2 
3.000e+02, 1.094e+05, 1.035e+05,  0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.00000 , 0.00009 
6.000e+02, 1.094e+05, 1.036e+05,  0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.00000 , 0.00018 
9.000e+02, 1.095e+05, 1.036e+05,  1.919e-05, 0.000e+00, 2.375e-05, 9.597e-06, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.14291 , 0.00027 
1.200e+03, 1.096e+05, 1.037e+05,  2.009e-04, 0.000e+00, 9.114e-05, 1.004e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.53888 , 0.00036 
1.500e+03, 1.096e+05, 1.037e+05,  2.010e-04, 0.000e+00, 1.122e-04, 1.005e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.91172 , 0.00045 
1.800e+03, 1.097e+05, 1.038e+05,  2.010e-04, 0.000e+00, 1.304e-04, 1.005e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.27827 , 0.00054 
2.100e+03, 1.097e+05, 1.039e+05,  2.009e-04, 0.000e+00, 1.431e-04, 1.005e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.46076 , 0.00063 
2.400e+03, 1.098e+05, 1.039e+05,  2.009e-04, 0.000e+00, 1.455e-04, 1.005e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.45003 , 0.00072 
2.700e+03, 1.099e+05, 1.040e+05,  2.009e-04, 0.000e+00, 1.457e-04, 1.005e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.44071 , 0.00081 
3.000e+03, 1.099e+05, 1.041e+05,  2.009e-04, 0.000e+00, 1.463e-04, 1.004e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.43072 , 0.00090 
3.300e+03, 1.100e+05, 1.041e+05,  2.009e-04, 0.000e+00, 1.505e-04, 1.004e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.42051 , 0.00099 
3.600e+03, 1.101e+05, 1.042e+05,  2.009e-04, 0.000e+00, 1.630e-04, 1.004e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.44381 , 0.00108 
3.900e+03, 1.102e+05, 1.043e+05,  2.008e-04, 0.000e+00, 1.772e-04, 1.004e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.45914 , 0.00117 
4.200e+03, 1.103e+05, 1.044e+05,  2.008e-04, 0.000e+00, 1.853e-04, 1.004e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.47252 , 0.00126 
4.500e+03, 1.103e+05, 1.045e+05,  2.008e-04, 0.000e+00, 1.906e-04, 1.004e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.46437 , 0.00135 
4.800e+03, 1.104e+05, 1.045e+05,  2.008e-04, 0.000e+00, 2.148e-04, 1.004e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.46562 , 0.00143 
5.100e+03, 1.105e+05, 1.046e+05,  2.122e-04, 0.000e+00, 2.321e-04, 1.061e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.51581 , 0.00152 
5.400e+03, 1.106e+05, 1.047e+05,  2.236e-04, 0.000e+00, 2.500e-04, 1.118e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.52840 , 0.00161 
5.700e+03, 1.107e+05, 1.048e+05,  2.712e-04, 0.000e+00, 2.827e-04, 1.356e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.58045 , 0.00170 
6.000e+03, 1.108e+05, 1.049e+05,  3.535e-04, 0.000e+00, 2.870e-04, 1.768e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.62547 , 0.00179 
6.300e+03, 1.108e+05, 1.050e+05,  4.033e-04, 0.000e+00, 2.952e-04, 2.016e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.64793 , 0.00188 
6.600e+03, 1.109e+05, 1.050e+05,  4.951e-04, 0.000e+00, 2.836e-04, 2.476e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.68343 , 0.00197 
6.900e+03, 1.110e+05, 1.051e+05,  5.632e-04, 0.000e+00, 2.987e-04, 2.816e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.73094 , 0.00206 
7.200e+03, 1.111e+05, 1.052e+05,  6.267e-04, 0.000e+00, 2.926e-04, 3.134e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.73091 , 0.00215 
7.500e+03, 1.112e+05, 1.053e+05,  7.361e-04, 0.000e+00, 3.064e-04, 3.680e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.76389 , 0.00224 
7.800e+03, 1.112e+05, 1.054e+05,  7.638e-04, 0.000e+00, 3.059e-04, 3.819e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.77152 , 0.00233 
8.100e+03, 1.113e+05, 1.054e+05,  8.962e-04, 0.000e+00, 3.332e-04, 4.481e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.77112 , 0.00241 
8.400e+03, 1.114e+05, 1.056e+05,  9.382e-04, 0.000e+00, 3.455e-04, 4.691e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.79964 , 0.00259 
8.700e+03, 1.115e+05, 1.057e+05,  9.893e-04, 0.000e+00, 3.382e-04, 4.947e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.83440 , 0.00277 
9.000e+03, 1.116e+05, 1.058e+05,  1.085e-03, 0.000e+00, 3.319e-04, 5.424e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.82495 , 0.00296 
9.300e+03, 1.118e+05, 1.059e+05,  1.129e-03, 0.000e+00, 3.409e-04, 5.647e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.85094 , 0.00314 
9.600e+03, 1.119e+05, 1.060e+05,  1.198e-03, 0.000e+00, 3.418e-04, 5.990e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.83618 , 0.00332 
9.900e+03, 1.120e+05, 1.061e+05,  1.291e-03, 0.000e+00, 3.465e-04, 6.455e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.86927 , 0.00349 
1.020e+04, 1.121e+05, 1.062e+05,  1.357e-03, 0.000e+00, 3.621e-04, 6.784e-04, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.82794 , 0.00367 
1.050e+04, 1.123e+05, 1.064e+05,  1.469e-03, 0.000e+00, 3.593e-04, 7.344e-04, 0.000e+00, 0.000e+00, 3.202e-09, 0.000e+00, 1.81645 , 0.00385 
1.080e+04, 1.124e+05, 1.065e+05,  1.491e-03, 0.000e+00, 3.671e-04, 7.457e-04, 2.517e-06, 5.751e-07, 7.986e-06, 0.000e+00, 1.79805 , 0.00403 
1.110e+04, 1.126e+05, 1.067e+05,  1.551e-03, 0.000e+00, 3.817e-04, 7.753e-04, 2.625e-05, 8.642e-06, 3.820e-05, 0.000e+00, 1.75463 , 0.00421 
1.140e+04, 1.127e+05, 1.069e+05,  1.586e-03, 0.000e+00, 3.905e-04, 7.931e-04, 4.256e-05, 5.058e-06, 7.136e-05, 0.000e+00, 1.72639 , 0.00439 
1.170e+04, 1.129e+05, 1.070e+05,  1.588e-03, 0.000e+00, 3.922e-04, 7.939e-04, 6.273e-05, 3.316e-06, 1.047e-04, 0.000e+00, 1.74132 , 0.00457 
1.200e+04, 1.130e+05, 1.071e+05,  1.646e-03, 0.000e+00, 3.996e-04, 8.229e-04, 8.117e-05, 1.273e-06, 1.241e-04, 0.000e+00, 1.71699 , 0.00475 
1.230e+04, 1.132e+05, 1.073e+05,  1.670e-03, 0.000e+00, 4.022e-04, 8.348e-04, 8.468e-05, 8.218e-06, 1.462e-04, 0.000e+00, 1.71531 , 0.00492 
1.260e+04, 1.134e+05, 1.075e+05,  1.748e-03, 0.000e+00, 4.075e-04, 8.742e-04, 1.147e-04, 6.037e-06, 1.649e-04, 0.000e+00, 1.69876 , 0.00510 
1.290e+04, 1.135e+05, 1.076e+05,  1.805e-03, 0.000e+00, 4.030e-04, 9.023e-04, 1.385e-04, 7.420e-07, 1.796e-04, 0.000e+00, 1.69985 , 0.00528 
1.320e+04, 1.137e+05, 1.078e+05,  1.899e-03, 0.000e+00, 3.987e-04, 9.495e-04, 1.430e-04, 2.012e-06, 1.923e-04, 0.000e+00, 1.67683 , 0.00546 
1.350e+04, 1.139e+05, 1.080e+05,  1.931e-03, 0.000e+00, 4.024e-04, 9.656e-04, 1.513e-04, 0.000e+00, 2.026e-04, 0.000e+00, 1.67257 , 0.00563 
1.380e+04, 1.141e+05, 1.082e+05,  1.942e-03, 0.000e+00, 4.084e-04, 9.710e-04, 1.522e-04, 0.000e+00, 2.124e-04, 0.000e+00, 1.64031 , 0.00581 
1.410e+04, 1.142e+05, 1.083e+05,  1.957e-03, 0.000e+00, 4.108e-04, 9.783e-04, 1.522e-04, 3.040e-06, 2.286e-04, 0.000e+00, 1.61870 , 0.00599 
1.440e+04, 1.144e+05, 1.085e+05,  1.963e-03, 0.000e+00, 4.222e-04, 9.814e-04, 1.522e-04, 8.631e-06, 2.445e-04, 0.000e+00, 1.56431 , 0.00617 
1.470e+04, 1.141e+05, 1.082e+05,  2.017e-03, 0.000e+00, 4.398e-04, 1.008e-03, 1.618e-04, 1.625e-06, 2.625e-04, 0.000e+00, 1.53174 , 0.00634 
1.500e+04, 1.141e+05, 1.082e+05,  2.053e-03, 0.000e+00, 4.362e-04, 1.027e-03, 1.620e-04, 3.881e-06, 2.788e-04, 0.000e+00, 1.53205 , 0.00652 
1.530e+04, 1.141e+05, 1.082e+05,  2.060e-03, 0.000e+00, 4.447e-04, 1.030e-03, 2.094e-04, 1.354e-06, 2.927e-04, 0.000e+00, 1.50967 , 0.00670 
1.560e+04, 1.141e+05, 1.082e+05,  2.126e-03, 0.000e+00, 4.395e-04, 1.063e-03, 2.892e-04, 1.774e-06, 2.940e-04, 0.000e+00, 1.48211 , 0.00688 
1.590e+04, 1.141e+05, 1.082e+05,  2.128e-03, 0.000e+00, 4.442e-04, 1.064e-03, 2.892e-04, 2.208e-06, 3.002e-04, 0.000e+00, 1.49281 , 0.00705 
1.620e+04, 1.141e+05, 1.082e+05,  2.164e-03, 0.000e+00, 4.501e-04, 1.082e-03, 2.919e-04, 0.000e+00, 3.111e-04, 0.000e+00, 1.49457 , 0.00723 
1.650e+04, 1.141e+05, 1.082e+05,  2.174e-03, 0.000e+00, 4.505e-04, 1.087e-03, 3.067e-04, 9.296e-07, 3.284e-04, 0.000e+00, 1.50578 , 0.00741 
1.680e+04, 1.141e+05, 1.082e+05,  2.243e-03, 0.000e+00, 4.538e-04, 1.122e-03, 3.499e-04, 3.414e-06, 3.409e-04, 0.000e+00, 1.46916 , 0.00758 
1.710e+04, 1.141e+05, 1.082e+05,  2.274e-03, 0.000e+00, 4.567e-04, 1.137e-03, 3.916e-04, 7.223e-06, 3.551e-04, 0.000e+00, 1.43581 , 0.00776 
1.740e+04, 1.141e+05, 1.082e+05,  2.317e-03, 0.000e+00, 4.608e-04, 1.158e-03, 4.116e-04, 5.829e-06, 3.515e-04, 0.000e+00, 1.41752 , 0.00793 
1.770e+04, 1.141e+05, 1.082e+05,  2.338e-03, 0.000e+00, 4.638e-04, 1.169e-03, 4.171e-04, 9.945e-06, 3.490e-04, 0.000e+00, 1.39829 , 0.00811 
1.800e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 4.469e-04, 9.214e-06, 3.418e-04, 0.000e+00, 1.36941 , 0.00829 
1.830e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 4.841e-04, 1.358e-05, 3.318e-04, 0.000e+00, 1.36941 , 0.00829 
1.860e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 4.888e-04, 1.418e-05, 3.313e-04, 0.000e+00, 1.36941 , 0.00829 
1.890e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 4.976e-04, 1.447e-05, 3.332e-04, 0.000e+00, 1.36941 , 0.00829 
1.920e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 5.143e-04, 1.417e-05, 3.291e-04, 0.000e+00, 1.36941 , 0.00829 
1.950e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 4.954e-04, 3.799e-05, 3.276e-04, 0.000e+00, 1.36941 , 0.00829 
1.980e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 4.768e-04, 5.957e-05, 3.265e-04, 0.000e+00, 1.36941 , 0.00829 
2.010e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 4.794e-04, 5.944e-05, 3.256e-04, 0.000e+00, 1.36941 , 0.00829 
2.040e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 4.725e-04, 1.186e-03, 4.819e-04, 5.931e-05, 3.248e-04, 0.000e+00, 1.36941 , 0.00829 
2.070e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.744e-04, 1.186e-03, 4.835e-04, 5.985e-05, 3.240e-04, 0.000e+00, 1.36672 , 0.00829 
2.100e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.764e-04, 1.186e-03, 4.835e-04, 6.146e-05, 3.234e-04, 0.000e+00, 1.36448 , 0.00829 
2.130e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.784e-04, 1.186e-03, 4.838e-04, 6.270e-05, 3.228e-04, 0.000e+00, 1.36217 , 0.00829 
2.160e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.801e-04, 1.186e-03, 4.854e-04, 6.259e-05, 3.222e-04, 0.000e+00, 1.35947 , 0.00829 
2.190e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.818e-04, 1.186e-03, 4.506e-04, 9.819e-05, 3.218e-04, 0.000e+00, 1.35617 , 0.00829 
2.220e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.833e-04, 1.186e-03, 4.507e-04, 9.807e-05, 3.217e-04, 0.000e+00, 1.35218 , 0.00829 
2.250e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.848e-04, 1.186e-03, 4.507e-04, 9.794e-05, 3.216e-04, 0.000e+00, 1.34759 , 0.00829 
2.280e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.861e-04, 1.186e-03, 4.508e-04, 9.782e-05, 3.215e-04, 0.000e+00, 1.34243 , 0.00829 
2.310e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.874e-04, 1.186e-03, 4.508e-04, 9.770e-05, 3.214e-04, 0.000e+00, 1.33671 , 0.00829 
2.340e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.887e-04, 1.186e-03, 4.509e-04, 9.757e-05, 3.213e-04, 0.000e+00, 1.33062 , 0.00829 
2.370e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.899e-04, 1.186e-03, 4.510e-04, 9.745e-05, 3.212e-04, 0.000e+00, 1.32418 , 0.00829 
2.400e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.912e-04, 1.186e-03, 4.510e-04, 9.732e-05, 3.211e-04, 0.000e+00, 1.31744 , 0.00829 
2.430e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.925e-04, 1.186e-03, 4.511e-04, 9.720e-05, 3.210e-04, 0.000e+00, 1.31061 , 0.00829 
2.460e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.937e-04, 1.186e-03, 4.512e-04, 9.707e-05, 3.210e-04, 0.000e+00, 1.30366 , 0.00829 
2.490e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.950e-04, 1.186e-03, 4.513e-04, 9.694e-05, 3.209e-04, 0.000e+00, 1.29660 , 0.00829 
2.520e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.964e-04, 1.186e-03, 4.513e-04, 9.682e-05, 3.208e-04, 0.000e+00, 1.28951 , 0.00829 
2.550e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.977e-04, 1.186e-03, 4.514e-04, 9.669e-05, 3.207e-04, 0.000e+00, 1.28261 , 0.00829 
2.580e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 4.990e-04, 1.186e-03, 4.514e-04, 9.656e-05, 3.206e-04, 0.000e+00, 1.27571 , 0.00829 
2.610e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.004e-04, 1.186e-03, 4.515e-04, 9.643e-05, 3.205e-04, 0.000e+00, 1.26884 , 0.00829 
2.640e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.016e-04, 1.186e-03, 4.516e-04, 9.630e-05, 3.204e-04, 0.000e+00, 1.26176 , 0.00829 
2.670e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.029e-04, 1.186e-03, 4.517e-04, 9.617e-05, 3.203e-04, 0.000e+00, 1.25458 , 0.00829 
2.700e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.041e-04, 1.186e-03, 4.517e-04, 9.604e-05, 3.202e-04, 0.000e+00, 1.24775 , 0.00830 
2.730e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.052e-04, 1.186e-03, 4.518e-04, 9.591e-05, 3.201e-04, 0.000e+00, 1.24061 , 0.00830 
2.760e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.064e-04, 1.186e-03, 4.519e-04, 9.578e-05, 3.200e-04, 0.000e+00, 1.23344 , 0.00830 
2.790e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.075e-04, 1.186e-03, 4.519e-04, 9.564e-05, 3.199e-04, 0.000e+00, 1.22607 , 0.00830 
2.820e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.085e-04, 1.186e-03, 4.520e-04, 9.551e-05, 3.198e-04, 0.000e+00, 1.21862 , 0.00830 
2.850e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.095e-04, 1.186e-03, 4.521e-04, 9.538e-05, 3.197e-04, 0.000e+00, 1.21189 , 0.00830 
2.880e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.105e-04, 1.186e-03, 4.521e-04, 9.525e-05, 3.196e-04, 0.000e+00, 1.20500 , 0.00830 
2.910e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.115e-04, 1.186e-03, 4.520e-04, 9.513e-05, 3.195e-04, 0.000e+00, 1.19788 , 0.00830 
2.940e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.124e-04, 1.186e-03, 4.520e-04, 9.501e-05, 3.194e-04, 0.000e+00, 1.19113 , 0.00830 
2.970e+04, 1.141e+05, 1.082e+05,  2.373e-03, 0.000e+00, 5.132e-04, 1.186e-03, 4.520e-04, 9.488e-05, 3.193e-04, 0.000e+00, 1.18456 , 0.00830 
3.000e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 5.141e-04, 1.186e-03, 4.520e-04, 9.475e-05, 3.193e-04, 0.000e+00, 1.17788 , 0.00830 
3.030e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 5.151e-04, 1.186e-03, 4.520e-04, 9.461e-05, 3.192e-04, 0.000e+00, 1.17127 , 0.00830 
3.060e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 5.160e-04, 1.186e-03, 4.520e-04, 9.447e-05, 3.191e-04, 0.000e+00, 1.16492 , 0.00830 
3.090e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 5.170e-04, 1.186e-03, 4.520e-04, 9.434e-05, 3.191e-04, 0.000e+00, 1.15889 , 0.00830 
3.120e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 5.179e-04, 1.186e-03, 4.520e-04, 9.420e-05, 3.190e-04, 0.000e+00, 1.15243 , 0.00830 
3.150e+04, 1.141e+05, 1.082e+05,  2.372e-03, 0.000e+00, 5.187e-04, 1.186e-03, 4.520e-04, 9.406e-05, 3.190e-04, 0.000e+00, 1.14644 , 0.00830 
3.180e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.196e-04, 1.186e-03, 4.520e-04, 9.392e-05, 3.189e-04, 0.000e+00, 1.14045 , 0.00830 
3.210e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.203e-04, 1.186e-03, 4.520e-04, 9.378e-05, 3.188e-04, 0.000e+00, 1.13441 , 0.00830 
3.240e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.211e-04, 1.186e-03, 4.519e-04, 9.363e-05, 3.188e-04, 0.000e+00, 1.12852 , 0.00830 
3.270e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.218e-04, 1.186e-03, 4.519e-04, 9.349e-05, 3.187e-04, 0.000e+00, 1.12268 , 0.00830 
3.300e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.225e-04, 1.186e-03, 4.519e-04, 9.334e-05, 3.187e-04, 0.000e+00, 1.11743 , 0.00830 
3.330e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.231e-04, 1.186e-03, 4.519e-04, 9.320e-05, 3.186e-04, 0.000e+00, 1.11222 , 0.00830 
3.360e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.237e-04, 1.186e-03, 4.519e-04, 9.305e-05, 3.186e-04, 0.000e+00, 1.10682 , 0.00830 
3.390e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.243e-04, 1.186e-03, 4.519e-04, 9.291e-05, 3.185e-04, 0.000e+00, 1.10221 , 0.00830 
3.420e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.249e-04, 1.186e-03, 4.519e-04, 9.276e-05, 3.184e-04, 0.000e+00, 1.09721 , 0.00830 
3.450e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.255e-04, 1.186e-03, 4.519e-04, 9.261e-05, 3.184e-04, 0.000e+00, 1.09249 , 0.00830 
3.480e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.260e-04, 1.186e-03, 4.519e-04, 9.246e-05, 3.183e-04, 0.000e+00, 1.08785 , 0.00830 
3.510e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.265e-04, 1.186e-03, 4.519e-04, 9.231e-05, 3.183e-04, 0.000e+00, 1.08318 , 0.00831 
3.540e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.269e-04, 1.186e-03, 4.519e-04, 9.217e-05, 3.182e-04, 0.000e+00, 1.07875 , 0.00831 
3.570e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.274e-04, 1.186e-03, 4.519e-04, 9.202e-05, 3.182e-04, 0.000e+00, 1.07438 , 0.00831 
3.600e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.278e-04, 1.186e-03, 4.519e-04, 9.187e-05, 3.181e-04, 0.000e+00, 1.07008 , 0.00831 
3.630e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.282e-04, 1.186e-03, 4.519e-04, 9.171e-05, 3.181e-04, 0.000e+00, 1.06677 , 0.00831 
3.660e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.286e-04, 1.186e-03, 4.519e-04, 9.156e-05, 3.180e-04, 0.000e+00, 1.06342 , 0.00831 
3.690e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.290e-04, 1.186e-03, 4.518e-04, 9.141e-05, 3.180e-04, 0.000e+00, 1.06012 , 0.00831 
3.720e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.294e-04, 1.186e-03, 4.518e-04, 9.135e-05, 3.178e-04, 0.000e+00, 1.05738 , 0.00831 
3.750e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.297e-04, 1.186e-03, 4.518e-04, 9.132e-05, 3.176e-04, 0.000e+00, 1.05427 , 0.00831 
3.780e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.301e-04, 1.185e-03, 4.518e-04, 9.128e-05, 3.174e-04, 0.000e+00, 1.05123 , 0.00831 
3.810e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.305e-04, 1.185e-03, 4.518e-04, 9.124e-05, 3.172e-04, 0.000e+00, 1.04838 , 0.00831 
3.840e+04, 1.141e+05, 1.082e+05,  2.371e-03, 0.000e+00, 5.308e-04, 1.185e-03, 4.518e-04, 9.120e-05, 3.170e-04, 0.000e+00, 1.04554 , 0.00831 
3.870e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.311e-04, 1.185e-03, 4.518e-04, 9.116e-05, 3.168e-04, 0.000e+00, 1.04271 , 0.00831 
3.900e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.314e-04, 1.185e-03, 4.518e-04, 9.112e-05, 3.166e-04, 0.000e+00, 1.04008 , 0.00831 
3.930e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.317e-04, 1.185e-03, 4.518e-04, 9.108e-05, 3.164e-04, 0.000e+00, 1.03802 , 0.00831 
3.960e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.319e-04, 1.185e-03, 4.518e-04, 9.103e-05, 3.162e-04, 0.000e+00, 1.03583 , 0.00831 
3.990e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.321e-04, 1.185e-03, 4.518e-04, 9.099e-05, 3.160e-04, 0.000e+00, 1.03335 , 0.00831 
4.020e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.323e-04, 1.185e-03, 4.518e-04, 9.095e-05, 3.159e-04, 0.000e+00, 1.03096 , 0.00831 
4.050e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.325e-04, 1.185e-03, 4.518e-04, 9.090e-05, 3.157e-04, 0.000e+00, 1.02867 , 0.00831 
4.080e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.327e-04, 1.185e-03, 4.518e-04, 9.086e-05, 3.155e-04, 0.000e+00, 1.02692 , 0.00831 
4.110e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.329e-04, 1.185e-03, 4.518e-04, 9.082e-05, 3.153e-04, 0.000e+00, 1.02496 , 0.00831 
4.140e+04, 1.141e+05, 1.082e+05,  2.370e-03, 0.000e+00, 5.331e-04, 1.185e-03, 4.518e-04, 9.077e-05, 3.152e-04, 0.000e+00, 1.02291 , 0.00831 
